Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000036435,Exoc1,0.7682658443766683,0.33991338434053725,0.2182748878362805,0.6451370842747864,-0.13285005081518247,0.8801475507455343,0.5362073942129294,-0.4223107834310569,0.32846836829338966
ENSMUSG00000036403,Cep135,0.07291099401817239,-0.17628339293128814,0.7103517540301194,0.09408249145673969,0.43512338768563197,0.4143100158969474,0.061062763753785554,-0.3775074469259403,0.5472603974526018
ENSMUSG00000036377,C530008M17Rik,0.6622748623317326,-0.6052810446842839,0.011315902119491947,1.258224089042332,0.9930721717943378,2.290810884354565e-05,0.5457484510494585,-0.7157703386889489,0.05790034350104555
ENSMUSG00000055923,Aasdh,0.07898691018635343,0.5885908938633984,0.1137381469547621,0.05169367662458225,-0.46628643288110894,0.45455964040392516,0.05342991828456236,-0.31238180416085726,0.6659355240223738
ENSMUSG00000029246,Ppat,0.26734031139996545,0.203931937243357,0.5723837905000115,0.23985865953806165,-0.08188055225592827,0.9881356059628702,0.21753609587286105,-0.22947153244458307,0.7158416754730431
ENSMUSG00000072852,2310040G07Rik,0.0013502035929291183,-0.40530890660018315,1.0,0.00206774706498329,0.6360752847485678,0.9396784730521498,0.0019082113673057986,0.9000265286029681,1.0
ENSMUSG00000029247,Paics,1.877458095967939,-0.18181407749259315,0.5681185113641348,2.1277117298678054,0.12958249002269384,0.8635603221325525,2.133380308647883,0.10915761230476828,0.8378710777051066
ENSMUSG00000036323,Srp72,1.4757725270715263,-0.042102578014032055,0.9633301255258261,1.7203655580660973,0.3068870269577251,0.4280066554119803,1.1487432431180908,-0.4530485924065697,0.26688373937453175
ENSMUSG00000063820,Arl9,0.0013502035929291183,0.5946910933998169,0.8060341897309566,0.0,-0.9488872159725883,0.8750558332469047,0.0019082113673057986,1.6369921227691755,0.6644606451838684
ENSMUSG00000029248,Thegl,0.0013502035929291183,0.5946910933998169,0.8060341897309566,0.001033873532491645,0.46615028330625563,1.0,0.0,0.22195462349033157,1.0
ENSMUSG00000059325,Hopx,1.6168688025326192,-0.044050006749460247,0.9601892254095092,0.9811459823345711,-0.998517983697188,0.00011033015250991143,2.9329208715490127,1.1010039159233345,7.114172726670469e-05
ENSMUSG00000087541,Hopxos,0.0020253053893936777,-0.9902714073213392,0.5813179234780629,0.003101620597474935,0.051112784027412594,1.0,0.007632845469223194,1.7365277963200887,0.23276729585697017
ENSMUSG00000053030,Spink2,0.004725712575251915,0.4247660919575047,0.778020134764168,0.003101620597474935,-0.27081531085995003,0.9925533171273462,0.003816422734611597,0.34748550557418945,1.0
ENSMUSG00000029249,Rest,0.045906922159590025,-1.6096674051063702,2.0365102117675317e-07,0.09821798558670627,0.10469382423225682,0.9677524216161196,0.22135251860747265,1.7347673384556521,4.6957296089961043e-07
ENSMUSG00000036285,Noa1,0.4421916766842863,0.29046500024591326,0.3325805637036796,0.40010905707426664,-0.007185856537254454,1.0,0.2900481278304814,-0.5471809763367828,0.1956762552837025
ENSMUSG00000029250,Polr2b,1.1544240719543961,0.13288517187387763,0.7006559463413432,1.1393286328057928,0.06887937850288833,0.9760471671678868,0.8930429198991138,-0.36249510130899226,0.4078013063393775
ENSMUSG00000036256,Igfbp7,1.004551473139264,-0.610014705517629,0.014425100231287142,1.1848190682354252,-0.14608462413642725,0.870675060279011,2.1772691700959164,1.015714312328597,0.0005984158348413733
ENSMUSG00000037605,Adgrl3,0.8661556048640294,-0.022493121091923224,1.0,0.9894169705945043,0.276394490664134,0.5261499098606701,0.6774150353935585,-0.4322388790536642,0.30859785574063847
ENSMUSG00000087431,Gm16054,0.0013502035929291183,-0.9902714073213392,0.6918256318561652,0.005169367662458225,2.0511127840274117,0.21026510938234547,0.0,-0.7780453765096684,0.8263973744576404
ENSMUSG00000049537,Tecrl,0.0033755089823227957,0.5946910933998169,0.7104549614061358,0.003101620597474935,0.46615028330625563,0.9725990545388329,0.0,-0.9479703779519806,0.6021760412654943
ENSMUSG00000029245,Epha5,2.514754191830483,0.9897335652319282,5.044380099142567e-06,1.4174406130460453,-0.5776914130905113,0.05044629465850937,0.9865452768970979,-1.0766697267284917,0.0018719010835656664
ENSMUSG00000106598,Gm43532,0.0033755089823227957,2.594691093399817,0.10063625338949661,0.0,-1.5338497166937444,0.5388338976065882,0.0,-0.3630078772308245,0.8132296020613344
ENSMUSG00000104878,Gm43567,0.0,-0.9902714073213392,1.0,0.0,0.051112784027411706,1.0,0.0019082113673057986,3.2219546234903316,0.36604303800755333
ENSMUSG00000029253,Cenpc1,0.3010954012231934,-0.12277832514059228,0.7560704217385972,0.36392348343705905,0.3248125984185757,0.4334553987241263,0.26142495732089444,-0.31157261265947667,0.5451271559872758
ENSMUSG00000029254,Stap1,0.0027004071858582365,-0.4756982344915812,0.9079305241788291,0.005169367662458225,1.0511127840274117,0.6870859899057957,0.0019082113673057986,-0.09997347139703106,1.0
ENSMUSG00000035898,Uba6,0.25721378445299703,-0.06030100574051089,0.9265969877968948,0.2863829685001857,0.18991427911176317,0.7530828047836351,0.23470999817861324,-0.1879837211308455,0.8045423354514177
ENSMUSG00000072845,Tmprss11a,0.0027004071858582365,-1.9902714073213392,0.01794850603862604,0.001033873532491645,-2.4724491720296005,0.033267667537297645,0.03434780461150438,3.8849196362127607,1.725010590961091e-07
ENSMUSG00000035851,Ythdc1,0.866830706660494,0.08107254823251431,0.8526727639751543,0.8756908820204233,0.08206571235632473,0.9396784730521498,0.7155792627396745,-0.28144824759120735,0.5674983386775221
ENSMUSG00000054630,Ugt2b5,0.0,-0.9902714073213392,1.0,0.001033873532491645,2.0511127840274117,0.6870859899057957,0.0,1.2219546234903316,1.0
ENSMUSG00000029273,Sult1d1,0.0006751017964645591,1.0097285926786608,0.7006559463413432,0.0,0.051112784027411706,1.0,0.0,1.2219546234903316,1.0
ENSMUSG00000029272,Sult1e1,0.0,-0.9902714073213392,1.0,0.001033873532491645,2.0511127840274117,0.6870859899057957,0.0,1.2219546234903316,1.0
ENSMUSG00000001622,Csn3,0.0,-1.5752339080424953,0.7006559463413432,0.00206774706498329,2.636075284748568,0.3867668811188804,0.0,0.6369921227691755,1.0
ENSMUSG00000029280,Smr3a,0.0,-0.9902714073213392,1.0,0.0,0.051112784027411706,1.0,0.0019082113673057986,3.2219546234903316,0.36604303800755333
ENSMUSG00000090302,Gm7714,0.0,-1.5752339080424953,0.7006559463413432,0.0,-0.5338497166937444,1.0,0.003816422734611597,3.8069171242114876,0.11330583335904613
ENSMUSG00000067149,Jchain,0.01687754491161398,-0.8133936452372605,0.6543685778757542,0.01860972358484961,-0.42888015709220095,1.0,0.05152170691725656,1.569877926910638,0.20409526680189302
ENSMUSG00000070697,Utp3,0.7993205270140381,-0.020391395697674897,1.0,0.8849957438128481,0.20742439017808598,0.6870859899057957,0.6735986126589469,-0.3055002934593906,0.5208658813773593
ENSMUSG00000029291,Rufy3,4.107994431486842,0.11595104336208095,0.7352728537185796,4.478740142753806,0.27758968343534374,0.49433647756601695,2.52074721621096,-0.7563296367526797,0.026452842363000495
ENSMUSG00000044221,Grsf1,1.4075872456286058,0.1536089858365849,0.6599305179773624,1.4525923131507612,0.18206417597764474,0.7317782609418022,0.9197578790413949,-0.6315906392266494,0.09396219769335543
ENSMUSG00000006262,Mob1b,0.6123173293933551,0.3933335841208472,0.14253480349922035,0.41148166593167473,-0.5434597108675657,0.09718276884966488,0.5667387760898221,0.09018396240606175,0.8622818423485278
ENSMUSG00000029366,Dck,0.4570439162065066,0.19812419761969835,0.5558874556918127,0.47144633081619014,0.21473779711398655,0.6870859899057957,0.2633331686882002,-0.8063092287283902,0.037494186153925274
ENSMUSG00000060961,Slc4a4,1.4156884671861807,-0.9930193987062504,3.862843022123459e-06,2.9630815441210547,0.7903445895624738,0.0009788742726104522,2.551278598087853,0.3305296240014355,0.3629224070844251
ENSMUSG00000035540,Gc,0.0006751017964645591,1.0097285926786608,0.7006559463413432,0.0,0.051112784027411706,1.0,0.0,1.2219546234903316,1.0
ENSMUSG00000035528,Npffr2,0.0013502035929291183,0.009728592678660775,1.0,0.0,-1.27081531085995,0.6870859899057957,0.003816422734611597,2.2219546234903316,0.3342017952634999
ENSMUSG00000043635,Adamts3,0.010801628743432946,1.5122289332078438,0.07720558351930039,0.003101620597474935,-1.1968147294161735,0.4174369796517468,0.003816422734611597,-0.515010970675875,0.8055403533142836
ENSMUSG00000035505,Cox18,0.4259892335691368,0.40962749511958285,0.1377890438569397,0.3804654599569254,0.043314413467005375,1.0,0.20990325040363786,-0.9494137948216499,0.013150567284633085
ENSMUSG00000055204,Ankrd17,1.5797382037270684,-0.006206178943941376,1.0,1.729670419858522,0.19319122633072294,0.6977520509581135,1.3223904775429185,-0.3100784252940251,0.5016088072069327
ENSMUSG00000054945,Gm9958,0.018227748504543097,0.49515541984890277,0.5184669833047298,0.013440355922391385,-0.22899513516532277,0.9454514585017122,0.011449268203834791,-0.3282424590701485,0.8171044730032052
ENSMUSG00000029368,Alb,0.0006751017964645591,0.009728592678660775,1.0,0.001033873532491645,1.0511127840274117,0.8714433796424381,0.0,0.6369921227691755,1.0
ENSMUSG00000054932,Afp,0.004050610778787355,-0.7678789859848916,0.5763440468493056,0.007237114727441515,0.5916811653901153,0.8185026614138058,0.007632845469223194,0.7365277963200896,0.7585635189924916
ENSMUSG00000070690,5830473C10Rik,0.0006751017964645591,-0.5752339080424953,1.0,0.00206774706498329,1.6360752847485678,0.6359228931840307,0.0,0.22195462349033157,1.0
ENSMUSG00000029370,Rassf6,0.028354275451511486,-0.37136157467684505,0.5237003083527012,0.05169367662458225,1.1385756252777526,0.011553141663930634,0.009541056836528993,-1.7322416868965442,0.018378046002742406
ENSMUSG00000029371,Cxcl5,0.0,-4.690711125462431,1.0365628830277302e-05,0.01447422945488303,1.3730408789147752,0.18265416906850965,0.020990325040363786,1.900026528602968,0.03363668762913715
ENSMUSG00000029372,Ppbp,0.01687754491161398,-1.0971866112378512,0.05278801827512884,0.021711344182324545,-0.3963461929438088,0.7900691562885919,0.06487918648839715,1.7966487887576599,0.001793917333583187
ENSMUSG00000029373,Pf4,0.07358609581463695,-1.003327560146786,0.004715548463304293,0.07340502080690679,-0.8013300275587296,0.10840870670638594,0.2862317050958698,1.9605134757322047,1.4415943360582814e-07
ENSMUSG00000029379,Cxcl3,0.0,-2.312199502208701,0.2878125395877202,0.00413549412996658,3.3730408789147743,0.0792380597751766,0.0,-0.09997347139703194,1.0
ENSMUSG00000029380,Cxcl1,0.0020253053893936777,-0.31219950220870096,1.0,0.00206774706498329,0.051112784027411706,1.0,0.003816422734611597,1.2219546234903316,0.5850981210032563
ENSMUSG00000029376,Mthfd2l,0.4016855688964127,-0.492202075566363,0.054692405283752334,0.6306628548199035,0.6109130623503916,0.027202228571257602,0.4446132485822511,-0.14369484882634898,0.8661123452053856
ENSMUSG00000035020,Epgn,0.0013502035929291183,1.5946910933998169,0.4588679293803623,0.0,-0.5338497166937444,1.0,0.0,0.6369921227691755,1.0
ENSMUSG00000029378,Areg,0.005400814371716473,0.5946910933998169,0.6661629550805609,0.00413549412996658,0.051112784027412594,1.0,0.0019082113673057986,-0.47848509465076106,0.9097362124650301
ENSMUSG00000107198,Gm19619,0.0033755089823227957,0.2727629985124551,0.9072638989247642,0.003101620597474935,0.24375786196980798,1.0,0.0019082113673057986,0.05202962204801942,1.0
ENSMUSG00000082361,Btc,0.0033755089823227957,0.2727629985124551,0.9072638989247642,0.00206774706498329,-0.36392471525143133,0.9769334246577389,0.003816422734611597,0.8069171242114876,0.8665729506777724
ENSMUSG00000034981,Parm1,0.9491931258291701,0.5153939587287051,0.03981723125613734,0.7092372432892685,-0.2653449716439007,0.6212705326793948,0.5800962556609628,-0.5567365403151293,0.16881843086203066
ENSMUSG00000107301,Gm43688,0.0,-2.5752339080424953,0.17430766911040102,0.005169367662458225,3.636075284748568,0.03238768469214836,0.0,-0.3630078772308245,0.8132296020613344
ENSMUSG00000029397,Rchy1,0.9336657845104853,0.028615052025294685,1.0,0.9625362587497215,0.08716244448758581,0.9407385749032079,0.8281637334107166,-0.18997026392117694,0.7585635189924916
ENSMUSG00000029403,Cdkl2,0.5751867305878045,0.44006883456860935,0.09460795224443233,0.49315767499851465,-0.025300331491755257,1.0,0.29577276193239876,-0.8698536880359722,0.02042521800377475
ENSMUSG00000097479,Gm26582,0.014177137725755743,-0.23127950682513365,0.8551085624523577,0.023779091247307836,1.0511127840274126,0.1572958343844666,0.003816422734611597,-1.684935972118188,0.10896767496451795
ENSMUSG00000029405,G3bp2,5.34545602440638,0.23631728456005252,0.4136685814339307,5.193146753705533,0.10747808681506887,0.8887516734361435,3.3279206245813127,-0.6688070172942648,0.05415759877580924
ENSMUSG00000029407,Uso1,1.2961954492119536,0.050864184117985545,0.9375019223908639,1.3243919951217973,0.08412263132429304,0.943380194393432,1.1163036498738923,-0.22804611460367782,0.6700382624795195
ENSMUSG00000029410,Ppef2,0.0033755089823227957,-1.3121995022087019,0.1917823828238476,0.00827098825993316,0.6360752847485696,0.8375155243951542,0.011449268203834791,1.2219546234903316,0.3232779362133504
ENSMUSG00000029413,Naaa,0.6737515928716301,-0.19710733718069312,0.5530966663951504,0.5345126162981805,-0.6062711964317169,0.053313671581170306,1.2117142182391822,0.9687835406035946,0.000709447151056855
ENSMUSG00000029415,Sdad1,0.2146823712757298,-0.23510121777754245,0.49742875625145755,0.28845071556516894,0.4764922275277157,0.1715503681548342,0.18700471399596827,-0.3726904306281642,0.45849499828623463
ENSMUSG00000029417,Cxcl9,0.0006751017964645591,1.0097285926786608,0.7006559463413432,0.0,0.051112784027411706,1.0,0.0,1.2219546234903316,1.0
ENSMUSG00000034842,Art3,0.06683507784999136,-0.24123298085455858,0.6176682111336428,0.07340502080690679,0.021365440633360322,1.0,0.08968593426337254,0.38906460932558984,0.4719643598132007
ENSMUSG00000034855,Cxcl10,0.0067510179646455915,-0.7787673021276271,0.6509039776329779,0.00413549412996658,-1.27081531085995,0.6486338193104995,0.02671495914228118,2.2219546234903307,0.059561416969576106
ENSMUSG00000034826,Nup54,0.25248807187774513,0.013580918174266987,1.0,0.2626038772528778,0.097098989301593,0.929532655951958,0.22707715270939005,-0.1680709877804396,0.8263973744576404
ENSMUSG00000029426,Scarb2,1.6965308145154372,-0.6443291836599426,0.004714810641296763,2.1938796359472708,0.01719705965470464,1.0,3.4977514362715287,0.8840676960789137,0.0017891298562749739
ENSMUSG00000057068,Fam47e,0.00945142515050383,-2.2533058131551336,5.48817288854329e-07,0.03101620597474935,0.1979541723566829,0.9134606501299417,0.07823666605953775,2.122418949939416,2.2289970230474487e-06
ENSMUSG00000047963,Stbd1,0.027004071858582366,-0.025036825482016134,1.0,0.025846838312291124,-0.08133751199623696,1.0,0.030531381876892777,0.2650233453822164,0.8225516768351245
ENSMUSG00000050050,Ccdc158,0.010126526946968388,-0.8482524024489111,0.22357018529063477,0.023779091247307836,1.243757861969808,0.06774195812895031,0.009541056836528993,-0.47848509465076106,0.6865738279185138
ENSMUSG00000029381,Shroom3,0.026328970062117808,-1.828214649212367,7.805620294486354e-08,0.0920147443917564,1.003807069249056,0.007548432603589445,0.10113520246720734,0.9656148702305454,0.025573235674746703
ENSMUSG00000097135,4932430I15Rik,0.0,-0.9902714073213392,1.0,0.0,0.051112784027411706,1.0,0.0019082113673057986,3.2219546234903316,0.36604303800755333
ENSMUSG00000045314,Sowahb,0.21535747307219438,1.473675692438451,3.9112117656456696e-08,0.08167600906683996,-1.1026925520516229,0.0009354547690247989,0.06869560922300876,-1.2088369471030647,0.007185695479399626
ENSMUSG00000058013,Sept11,1.9503690899861115,1.2269717890142167,8.890931007297934e-09,0.830200446590791,-0.9987086799339219,9.970682767190043e-05,0.8377047902472456,-0.8472632101906228,0.017695748771388884
ENSMUSG00000063015,Ccni,2.920490371505683,0.028184066412997533,1.0,2.6425807490486446,-0.18946123945887927,0.728844750777436,3.272582494929445,0.2179666663751727,0.5813319361226197
ENSMUSG00000029384,2010109A12Rik,0.0027004071858582365,-0.6683433124339775,0.7861186790058805,0.005169367662458225,0.828720362690964,0.7690135817245849,0.003816422734611597,0.484989029324125,0.9156503154282013
ENSMUSG00000029385,Ccng2,0.9208388503776587,1.0214018049108784,4.188255783245987e-06,0.428023642451541,-0.9199182254108281,0.0006049828912869985,0.4999513782341192,-0.5359771824845261,0.1844212338688763
ENSMUSG00000034724,Cnot6l,0.6028659042428514,0.19180779440560192,0.5651547141782295,0.5117673985833643,-0.20657920013171605,0.7282769653578034,0.5571977192532932,-0.023119406068813686,1.0
ENSMUSG00000029486,Mrpl1,0.38818353296712155,0.12437115861978354,0.744579831900083,0.40321067767174157,0.1763082726328602,0.7690135817245849,0.2690578027901176,-0.54417763584076,0.20124389318100458
ENSMUSG00000034687,Fras1,0.2032056407358323,0.6408030182541289,0.022825871535092482,0.1488777886787969,-0.22840974459494978,0.7481134504783951,0.09541056836528994,-0.9065199344584776,0.03751254056460387
ENSMUSG00000106263,Gm33050,0.0006751017964645591,-1.5752339080424953,0.43110909330238434,0.003101620597474935,1.0511127840274117,0.7690135817245849,0.003816422734611597,1.4849890293241241,0.5129516628294603
ENSMUSG00000029484,Anxa3,0.17620156887724994,-0.5825572488483548,0.04030462125441009,0.19643597117341255,-0.23564453259111895,0.7229616254548564,0.3892751189303829,1.0812557605805897,0.0006361599497550984
ENSMUSG00000105283,Gm33370,0.0027004071858582365,-0.4756982344915812,0.9079305241788291,0.00206774706498329,-0.5338497166937444,0.871199182427362,0.007632845469223194,1.7365277963200887,0.23276729585697017
ENSMUSG00000106357,Gm8013,0.0033755089823227957,-0.40530890660018315,0.925008690860139,0.00413549412996658,0.20311587747246218,1.0,0.005724634101917396,0.900026528602969,0.6870653721906204
ENSMUSG00000105006,Gm9484,0.006075916168181032,-1.2533058131551336,0.09241338976170231,0.015508102987374674,0.8811877825850996,0.39507888596162316,0.015265690938446388,0.7480234351579185,0.4991603320535018
ENSMUSG00000034663,Bmp2k,0.20253053893936776,-1.1660426666993393,1.6626445198258872e-06,0.3380766451247679,0.05772560709906549,0.9942067612674823,0.6716904012916411,1.3908582478698845,1.0781714232615704e-06
ENSMUSG00000055725,Paqr3,0.06413467066413313,-0.26328990172775546,0.5639651155373753,0.09718411205421464,0.7506036727749561,0.05713435492895395,0.040072438713421775,-0.8884693662033194,0.10379515385395467
ENSMUSG00000104736,Gm33609,0.005400814371716473,0.8577254992336112,0.4897607212805174,0.00413549412996658,0.20311587747246218,1.0,0.0,-1.478485094650761,0.47092345755115145
ENSMUSG00000029338,Antxr2,0.02430366467272413,-0.45324338366388517,0.4365869838775679,0.02274521771481619,-0.4476930729440287,0.6729500317248055,0.05342991828456236,1.1972925692560619,0.025390742294129777
ENSMUSG00000035456,Prdm8,1.0747620599715781,3.0106345236603214,7.475586411160687e-36,0.0827098825993316,-3.3496612575773757,8.60843892771345e-30,0.22516894134208423,-1.591449343240078,2.1721435583376007e-05
ENSMUSG00000045238,A730035I17Rik,0.006075916168181032,-0.1277749310712748,1.0,0.00413549412996658,-0.6269591210852248,0.7213774492084245,0.011449268203834791,1.2219546234903316,0.3232779362133504
ENSMUSG00000029337,Fgf5,0.04928243114191282,2.3122913626990913,1.7434008808900102e-07,0.00827098825993316,-2.100890309417637,0.00015663974257166792,0.011449268203834791,-1.3282424590701485,0.0820812948928856
ENSMUSG00000057816,1700007G11Rik,0.022278359283330454,-1.0525556855756824,0.034167225016535185,0.03928719423468251,0.2921208835312079,0.8465886673086401,0.061062763753785554,1.096423741406472,0.06782853390760843
ENSMUSG00000029335,Bmp3,0.36455497009086196,2.4893005343183483,5.240036028247272e-22,0.0413549412996658,-2.812922332619309,1.9023845879561627e-18,0.10685983656912472,-1.1275497157494563,0.007051069814902285
ENSMUSG00000029334,Prkg2,0.22953461079795012,-0.5653281650693329,0.03690631997016334,0.42285427478908283,0.9525157539975004,0.000274941550622863,0.18700471399596827,-0.6994355418133025,0.10182495232195701
ENSMUSG00000089809,Rasgef1b,0.8931596767226118,0.4031360759859618,0.12620503880717449,0.7030340020943185,-0.2265006328737743,0.6870859899057957,0.6239851171089962,-0.3891601650867936,0.37821319006246223
ENSMUSG00000105686,Gm35394,0.022278359283330454,1.1903008383204812,0.04498272985669037,0.007237114727441515,-1.3064392205906712,0.10342901454590474,0.01335747957114059,-0.1355973811277531,1.0
ENSMUSG00000104753,Gm35172,0.0,-0.9902714073213392,1.0,0.001033873532491645,2.0511127840274117,0.6870859899057957,0.0,1.2219546234903316,1.0
ENSMUSG00000105218,Gm38413,0.026328970062117808,2.524301765508419,2.1056388780625247e-05,0.00206774706498329,-2.8233563338887286,0.000545726235857091,0.007632845469223194,-0.8484347044010665,0.408825277294526
ENSMUSG00000105078,Gm35911,0.01687754491161398,0.06631212104502815,1.0,0.019643597117341254,0.4188445685278994,0.771785462017423,0.009541056836528993,-0.684935972118188,0.5286631993393367
ENSMUSG00000000568,Hnrnpd,2.4560203355380663,0.15957482901488085,0.6313480946227864,2.4978384544998145,0.15376420033883975,0.8005752972059141,1.6467864099849043,-0.5870691189278914,0.11784116531859164
ENSMUSG00000091623,Gm17092,0.0027004071858582365,-0.25330581315513356,1.0,0.00413549412996658,0.7880783781936183,0.8475841984136024,0.0019082113673057986,0.05202962204801942,1.0
ENSMUSG00000035364,4930524J08Rik,0.0661599760535268,0.4492606538782522,0.2875836963715284,0.04652430896212403,-0.4026051834154911,0.5804441421514308,0.05152170691725656,-0.14061545589437685,0.9419800002566064
ENSMUSG00000029328,Hnrnpdl,3.5429342278460068,0.5477755430509577,0.01815978210923727,2.4978384544998145,-0.3642977263559444,0.3275765325084176,2.2860372180323467,-0.4544995096415849,0.2301437408983891
ENSMUSG00000029326,Enoph1,1.176027329441262,0.24765489265819463,0.402679654159686,0.9408249145673969,-0.2912571084739566,0.5161746572652912,1.0819558452623879,-0.0017072172336826952,1.0
ENSMUSG00000050640,Tmem150c,0.48202268267569526,0.08001703633234114,0.8626333310308724,0.5779353046628296,0.4730366688914964,0.13795985030130417,0.23089357544400163,-1.1624576012030834,0.001666525840375378
ENSMUSG00000086259,Tmem150cos,0.0020253053893936777,0.4247660919575047,0.871834394678319,0.001033873532491645,-0.27081531085995003,1.0,0.0019082113673057986,0.9000265286029681,0.8086801667328426
ENSMUSG00000100157,2310034O05Rik,0.004725712575251915,1.0097285926786608,0.4427423317870543,0.00206774706498329,-0.5338497166937444,0.871199182427362,0.0019082113673057986,-0.09997347139703106,1.0
ENSMUSG00000035325,Sec31a,1.3258999282563941,0.04240038615910219,0.9627889751217048,1.447422945488303,0.22432388800858227,0.6572312989874479,0.9922699109990153,-0.46929660372884,0.24564575233227712
ENSMUSG00000097772,5430416N02Rik,0.40438597608227095,0.5555526994928583,0.03274427500696735,0.25846838312291126,-0.5471992703527633,0.11675986791641806,0.30531381876892777,-0.178447529420116,0.807539650383446
ENSMUSG00000035310,Lin54,0.1971297245676513,0.4035855471806036,0.202733350801208,0.142674547483847,-0.3883668565177443,0.42903593068947676,0.1602897548536871,-0.12019849946106564,0.9522058208271734
ENSMUSG00000035297,Cops4,2.125220455270432,0.042160482769252994,0.9615660084191857,2.3468929187560343,0.2500334247615996,0.5776732836096501,1.5418347847830853,-0.5218604158657205,0.1790607662046599
ENSMUSG00000029322,Plac8,0.03780570060201532,-0.8578211112976901,0.0673417610799559,0.04652430896212403,-0.27081531085995003,0.8700243034744909,0.11067625930373633,1.432172330880677,0.004640228736847545
ENSMUSG00000029319,Coq2,2.0442082396946852,0.3685612060768756,0.15269568615598386,1.7162300639361308,-0.1160107731528115,0.8936605577988048,1.3376561684813648,-0.5177827199259286,0.1852512252416186
ENSMUSG00000035273,Hpse,0.01620244311514942,1.068622281732229,0.144355073715647,0.003101620597474935,-1.9932813353310408,0.039511425219315756,0.015265690938446388,0.5845247028750391,0.6577712358833041
ENSMUSG00000035266,Helq,0.07156079042524327,0.27546214811340963,0.5614980911209241,0.04962592955959896,-0.5338497166937439,0.34640871268872075,0.07632845469223194,0.30338222283417693,0.6277719110330539
ENSMUSG00000016833,Mrps18c,2.2750930540855645,0.046133763582560494,0.9487977142417099,2.4482125249402156,0.1947496666320876,0.6881461766396172,1.751738035186723,-0.4207079842879029,0.27820759688719476
ENSMUSG00000035234,Abraxas1,0.06548487425706224,-0.15692127673079082,0.7653801718872529,0.07650664140438174,0.2246490390221041,0.8084700354018564,0.06678739785570295,-0.03438512976945418,1.0
ENSMUSG00000087611,4930458D05Rik,0.006075916168181032,-0.6683433124339775,0.5538135489139767,0.01033873532491645,0.6036538070561912,0.7724383361902318,0.009541056836528993,0.484989029324125,0.820979016142756
ENSMUSG00000029314,Gpat3,0.03983100599140899,0.0837291741224373,0.9556505960665491,0.04342268836464909,0.2679241731005604,0.8205966250684451,0.02671495914228118,-0.5435801228726458,0.4851307961136418
ENSMUSG00000035187,Nkx6-1,0.0006751017964645591,-2.897162002929858,0.053428458642969766,0.01033873532491645,1.925581901943553,0.2610482230297368,0.007632845469223194,0.9589202176565372,0.5213447737378967
ENSMUSG00000106164,9430085M18Rik,0.00810122155757471,1.7101683108197525,0.0812284691673768,0.003101620597474935,-0.64932693411368,0.7918699795423861,0.0,-1.7780453765096693,0.25498561110139767
ENSMUSG00000029330,Cds1,1.4879243594078884,0.4280412239903652,0.09102622116261581,1.2737321920297067,-0.037382101791503086,1.0,0.795724140166518,-0.8176203808010831,0.0236246476185166
ENSMUSG00000043940,Wdfy3,2.173152682819416,0.18532124174268705,0.5555760564838139,2.1018648915555143,0.062148876404402476,0.9827748918738785,1.5590086870888376,-0.461014212722634,0.25108571994581846
ENSMUSG00000092354,Gm20548,0.0,-0.9902714073213392,1.0,0.0,0.051112784027411706,1.0,0.0019082113673057986,3.2219546234903316,0.36604303800755333
ENSMUSG00000106492,Gm29707,0.005400814371716473,0.3722986720633692,0.8037604933221467,0.00413549412996658,-0.08639073972252209,1.0,0.003816422734611597,0.10647740607039502,1.0
ENSMUSG00000057315,Arhgap24,0.08236241916867622,-1.709534999754087,3.246762860537595e-11,0.34841538044968434,1.8821366119786493,4.695640360659961e-14,0.1278501616094885,-0.5360725862037046,0.2644689427725252
ENSMUSG00000046709,Mapk10,5.728238743001785,0.9550163746919602,7.091992119598101e-06,3.3786987041826957,-0.5066744813813979,0.09684529254293002,2.171544535993999,-1.1453575277903,0.0004611363214410434
ENSMUSG00000104684,5430427N15Rik,0.0013502035929291183,-0.9902714073213392,0.7695812309441015,0.00206774706498329,0.051112784027411706,1.0,0.005724634101917396,1.900026528602968,0.3528007592730533
ENSMUSG00000034573,Ptpn13,0.06818528144292048,-1.2307354015798055,2.5387694009793278e-05,0.15714877693873003,0.7386450183891169,0.03510108542246265,0.1679226003229103,0.7090033676845633,0.07759570899363173
ENSMUSG00000029321,Slc10a6,0.0,-1.5752339080424953,0.7006559463413432,0.001033873532491645,1.0511127840274117,0.8714433796424381,0.0019082113673057986,2.2219546234903316,0.5451271559872758
ENSMUSG00000029320,1700016H13Rik,0.0006751017964645591,-0.5752339080424953,1.0,0.00206774706498329,1.6360752847485678,0.6359228931840307,0.0,0.22195462349033157,1.0
ENSMUSG00000029313,Aff1,0.1269191377353371,-0.5101780244541385,0.12068106270900154,0.1447422945488303,-0.1267484773386629,0.9396784730521498,0.24806747774975382,0.8934338512925399,0.014873221635807125
ENSMUSG00000029312,Klhl8,0.5272545030388207,0.6320687032138468,0.01397687647384719,0.35978798930709244,-0.3798549024914719,0.39185347147362615,0.303405607401622,-0.5982243389248565,0.16490870889527404
