Feature,Normalized.Dispersion
ENSMUSG00000085742,0.24940348703263304
ENSMUSG00000026788,0.3603336784379292
ENSMUSG00000086939,2.9516481506829195
ENSMUSG00000038765,1.8085365484513456
ENSMUSG00000052951,0.1800804493864516
ENSMUSG00000038740,0.774185048596037
ENSMUSG00000086484,nan
ENSMUSG00000085987,2.8497073939822717
ENSMUSG00000086904,0.16881597644573765
ENSMUSG00000087461,0.2386913142908457
ENSMUSG00000038718,2.7794007722016776
ENSMUSG00000038696,0.6268563410179118
ENSMUSG00000026867,0.08940812238546102
ENSMUSG00000026864,0.20436298226182897
ENSMUSG00000070953,-0.9490038878440972
ENSMUSG00000035949,-1.074460364500882
ENSMUSG00000107167,nan
ENSMUSG00000026869,-0.4249350307154641
ENSMUSG00000026870,-0.6572825037185351
ENSMUSG00000026873,1.9355978575060835
ENSMUSG00000026875,0.4667975100631161
ENSMUSG00000026874,0.8170165756069585
ENSMUSG00000085599,nan
ENSMUSG00000035875,-0.4202782373578292
ENSMUSG00000057110,2.000991141021219
ENSMUSG00000026878,-1.0355889358587704
ENSMUSG00000026879,41.46432386660558
ENSMUSG00000026880,4.216355484854397
ENSMUSG00000035778,-0.8149322723360017
ENSMUSG00000026883,0.4444631221863044
ENSMUSG00000026885,-0.3462193297455896
ENSMUSG00000086449,nan
ENSMUSG00000026895,-1.0192879658196816
ENSMUSG00000026894,4.492075922564232
ENSMUSG00000026890,1.3308502756667115
ENSMUSG00000026889,-1.0057814627227744
ENSMUSG00000026887,-1.5164801915528885
ENSMUSG00000087187,-2.001635186388435
ENSMUSG00000047250,3.464391231565624
ENSMUSG00000009030,1.3311862007261726
ENSMUSG00000075376,-0.18850335129108386
ENSMUSG00000066798,0.16801575210669362
ENSMUSG00000050714,-0.8547831752110937
ENSMUSG00000035437,-0.9557641028055663
ENSMUSG00000026915,2.178407436209583
ENSMUSG00000053164,-1.6474706097091003
ENSMUSG00000035403,0.3486256966734451
ENSMUSG00000035392,-1.186474688634086
ENSMUSG00000000247,6.282688462466521
ENSMUSG00000098383,-0.5525207031763695
ENSMUSG00000085950,-2.1884458536706295
ENSMUSG00000026749,13.226803054636123
ENSMUSG00000026750,-0.9908595428494147
ENSMUSG00000026751,4.847634877888638
ENSMUSG00000087164,-1.874106601878792
ENSMUSG00000063972,-0.9453693166648525
ENSMUSG00000085201,nan
ENSMUSG00000046618,1.4692705673378903
ENSMUSG00000085755,-2.215924386228744
ENSMUSG00000035295,-1.6332972907085164
ENSMUSG00000062997,-0.7882691742470155
ENSMUSG00000026755,-1.2755075269046896
ENSMUSG00000026754,-0.9019918353115217
ENSMUSG00000035236,1.439086906094601
ENSMUSG00000026753,-1.0838487712155493
ENSMUSG00000049252,0.6835551428423359
ENSMUSG00000026866,-1.385413713003387
ENSMUSG00000049744,0.39856133528612603
ENSMUSG00000036890,1.8243096098422966
ENSMUSG00000026872,6.832972643441521
ENSMUSG00000052248,-0.2598336084207309
ENSMUSG00000086644,-0.20515255150984102
ENSMUSG00000086353,2.46793177374507
ENSMUSG00000052155,0.7057030802713732
ENSMUSG00000026761,-1.4353819535536148
ENSMUSG00000036792,-0.3715332001697359
ENSMUSG00000069495,-1.2659296421559807
ENSMUSG00000026764,0.5472199696342906
ENSMUSG00000026765,21.047930762451678
ENSMUSG00000085357,1.2591240740871685
ENSMUSG00000050447,20.94295574989558
ENSMUSG00000026766,-1.3394508589425214
ENSMUSG00000085862,-0.885770480853954
ENSMUSG00000115545,nan
ENSMUSG00000017144,0.5480570673088884
ENSMUSG00000086349,nan
ENSMUSG00000086007,nan
ENSMUSG00000036249,-1.4054512842499354
ENSMUSG00000026946,0.5959435102331293
ENSMUSG00000053475,19.37705407288499
ENSMUSG00000036202,-0.23918248744143375
ENSMUSG00000026950,-0.8083809061396631
ENSMUSG00000086447,nan
ENSMUSG00000036093,-1.3067169729895145
ENSMUSG00000017412,2.6186979668919497
ENSMUSG00000055371,0.1294654072732866
ENSMUSG00000036053,3.934275209402373
ENSMUSG00000061136,0.23044107182406742
ENSMUSG00000026960,-0.5516407198332762
ENSMUSG00000075334,29.478572252176296
ENSMUSG00000060988,0.9270812977172718
ENSMUSG00000087040,-1.1653728373876904
ENSMUSG00000097837,1.119044663698606
ENSMUSG00000026824,2.9722643057696456
ENSMUSG00000026826,30.521659229137043
ENSMUSG00000026827,0.7585979247334236
ENSMUSG00000110205,3.868770191710062
ENSMUSG00000026828,4.819643533986145
ENSMUSG00000026830,34.80518560496607
ENSMUSG00000026832,1.04466728822172
ENSMUSG00000086862,1.8204917168265604
ENSMUSG00000026834,2.302450565081118
ENSMUSG00000086995,-0.2644439089495305
ENSMUSG00000026836,0.12117071343188077
ENSMUSG00000026839,-1.0073212722988665
ENSMUSG00000036641,0.2530869665754306
ENSMUSG00000026991,2.4559641662971714
ENSMUSG00000026989,17.94522556214492
ENSMUSG00000035168,7.455890461852794
ENSMUSG00000026988,-0.2628403998285454
ENSMUSG00000026987,2.0906743154505403
ENSMUSG00000085975,-1.6211862910995398
ENSMUSG00000086603,-0.10930191691764082
ENSMUSG00000026977,3.345694428551058
ENSMUSG00000060703,1.0240759489836875
ENSMUSG00000026980,0.6382174578041772
ENSMUSG00000086196,nan
ENSMUSG00000054580,0.8676704320436494
ENSMUSG00000026971,-0.41802143573310435
ENSMUSG00000026970,4.654806608484332
ENSMUSG00000064289,0.9817480585780755
ENSMUSG00000026914,-0.8663006659343705
ENSMUSG00000035033,17.29078344266629
ENSMUSG00000026904,2.128542386459565
ENSMUSG00000035000,0.4104719906041231
ENSMUSG00000087518,-0.22464203669378738
ENSMUSG00000000394,nan
ENSMUSG00000000392,-1.197369403599511
ENSMUSG00000026896,0.5154548432472525
ENSMUSG00000026893,-0.1824587575568043
ENSMUSG00000059742,4.607649090221171
ENSMUSG00000075324,3.432793499662913
ENSMUSG00000026888,31.225138053946242
ENSMUSG00000034903,2.2865081651284784
ENSMUSG00000086881,2.9299309236267206
ENSMUSG00000061171,1.5582025286748793
ENSMUSG00000057182,2.995175189404239
ENSMUSG00000075318,1.2385661158885244
ENSMUSG00000044647,-0.8651172319714913
ENSMUSG00000052865,-0.746878249611087
ENSMUSG00000085160,nan
ENSMUSG00000026994,-1.0636596619191563
ENSMUSG00000034848,-1.113900674282795
ENSMUSG00000064329,4.884874244783704
ENSMUSG00000087301,-1.3893555127840254
ENSMUSG00000075316,1.4657812272783004
ENSMUSG00000034810,35.39089333817951
ENSMUSG00000027022,-0.16918528398607294
ENSMUSG00000087467,0.9974623189101223
ENSMUSG00000034780,-0.9278809188581134
ENSMUSG00000027030,4.030558050952319
ENSMUSG00000085182,-1.6446740783616014
ENSMUSG00000027035,0.07323244467042184
ENSMUSG00000034738,2.9125741007643606
ENSMUSG00000005233,2.035578573717191
ENSMUSG00000027068,nan
ENSMUSG00000027070,0.26574773346719555
ENSMUSG00000063145,-1.452297379414105
ENSMUSG00000075307,1.0103279125896107
ENSMUSG00000027086,-0.06420051660501398
ENSMUSG00000042133,2.1950361892839365
ENSMUSG00000070883,0.9184017955621527
ENSMUSG00000027088,-1.859923154743925
ENSMUSG00000042155,2.1179331613263375
ENSMUSG00000068882,-0.9991805182773242
ENSMUSG00000051730,-1.0758978089833442
ENSMUSG00000085735,-1.7939802669833698
ENSMUSG00000044308,-0.39080078925498873
ENSMUSG00000042064,-0.8050086637837306
ENSMUSG00000075304,-0.34302725073716844
ENSMUSG00000087264,1.1460360086729278
ENSMUSG00000086515,1.0910626767360658
ENSMUSG00000075302,-0.11105511376801401
ENSMUSG00000070880,23.459472859861805
ENSMUSG00000097025,-1.4653890590179797
ENSMUSG00000014959,-1.6602678397122208
ENSMUSG00000041997,-0.01576676377513988
ENSMUSG00000041975,-0.9929434349326595
ENSMUSG00000041966,3.904767854473667
ENSMUSG00000027015,4.587868167169855
ENSMUSG00000027012,-0.5104388557974189
ENSMUSG00000027010,-0.05963673093534994
ENSMUSG00000027018,20.301152776997647
ENSMUSG00000041921,0.47264584574744734
ENSMUSG00000084946,-1.4894540315540885
ENSMUSG00000041911,2.2048209141297868
ENSMUSG00000023391,2.12422837366684
ENSMUSG00000064263,-0.1596712736350522
ENSMUSG00000027111,4.108353881426141
ENSMUSG00000006494,-1.1101548923911817
ENSMUSG00000049044,3.6776067419831615
ENSMUSG00000085001,nan
ENSMUSG00000086231,nan
ENSMUSG00000004085,1.5030660848042527
ENSMUSG00000055612,1.156195179585197
ENSMUSG00000085427,-0.515835745680408
ENSMUSG00000027109,1.1654558867858686
ENSMUSG00000063714,0.14997566688173658
ENSMUSG00000027108,-0.10108962974854586
ENSMUSG00000068859,0.6542526429285729
ENSMUSG00000041777,0.5144263118903867
ENSMUSG00000008226,-1.3620942050126204
ENSMUSG00000041762,2.3910763228382983
ENSMUSG00000085519,3.9446963443708927
ENSMUSG00000086546,nan
ENSMUSG00000075284,4.86960183858173
ENSMUSG00000027107,-0.9847970138106849
ENSMUSG00000086382,-1.5357208809385656
ENSMUSG00000086544,0.3742148722406709
ENSMUSG00000056486,7.165800046529252
ENSMUSG00000085838,-1.2256949386162193
ENSMUSG00000027104,-1.0969437196630252
ENSMUSG00000097377,1.2186927528593083
ENSMUSG00000018770,-0.6580711759278316
ENSMUSG00000085387,0.14825356546372362
ENSMUSG00000009207,1.6712966866327263
ENSMUSG00000027102,nan
ENSMUSG00000042448,3.521739929867236
ENSMUSG00000027099,-1.1887271565742938
ENSMUSG00000087333,nan
ENSMUSG00000100303,-1.2747635703035283
ENSMUSG00000086044,1.9540260735950659
ENSMUSG00000059005,-0.893062049788534
ENSMUSG00000015839,2.934851348236837
ENSMUSG00000042410,0.23541438231417555
ENSMUSG00000075273,-0.8299301293909584
ENSMUSG00000075272,-1.5489874540072195
ENSMUSG00000075271,-0.7111576376194513
ENSMUSG00000075270,0.424268943165683
ENSMUSG00000056436,nan
ENSMUSG00000042369,-0.6709675734957815
ENSMUSG00000042359,-0.08800541141468166
ENSMUSG00000002731,-0.38042443161013023
ENSMUSG00000075267,-0.6194264753534593
ENSMUSG00000002732,0.04544593434326188
ENSMUSG00000002733,-0.44184235414732914
ENSMUSG00000051747,1.6245556395677065
ENSMUSG00000044033,1.2284713013994009
ENSMUSG00000042272,1.5447504523504132
ENSMUSG00000027016,0.19880739533081676
ENSMUSG00000027014,39.93183222274319
ENSMUSG00000027011,-0.238007205368189
ENSMUSG00000027009,1.2187331286424015
ENSMUSG00000075256,0.21832253162129048
ENSMUSG00000034701,6.364029601885429
ENSMUSG00000097843,nan
ENSMUSG00000027007,2.4549643562875785
ENSMUSG00000034683,1.908184661546964
ENSMUSG00000059173,9.15715902957495
ENSMUSG00000050114,2.1225582235113483
ENSMUSG00000027006,-0.7659861521824793
ENSMUSG00000027004,3.9780485003697628
ENSMUSG00000027002,0.9857653475697978
ENSMUSG00000027001,3.7373071644278824
ENSMUSG00000026999,4.191227052449582
ENSMUSG00000070866,7.885045768651337
ENSMUSG00000075249,nan
ENSMUSG00000027091,-0.8782739884075226
ENSMUSG00000027087,1.0529226667541176
ENSMUSG00000048388,0.20597206100130108
ENSMUSG00000034552,nan
ENSMUSG00000059588,1.3421749686193243
ENSMUSG00000027082,1.9882298784920391
ENSMUSG00000087362,-0.4587663340448259
ENSMUSG00000034101,1.0954578883064892
ENSMUSG00000076437,0.934236787654437
ENSMUSG00000050043,-0.23805700284757284
ENSMUSG00000027080,-1.0943268406982174
ENSMUSG00000034075,-1.0048654185684418
ENSMUSG00000027079,-0.059478683627889536
ENSMUSG00000034059,-0.04613317468976142
ENSMUSG00000097187,-1.248923554272247
ENSMUSG00000023224,16.561883915526924
ENSMUSG00000027078,10.87268670406014
ENSMUSG00000027076,-0.744168039581708
ENSMUSG00000027075,-1.2470280053886977
ENSMUSG00000050896,-0.8809636136486435
ENSMUSG00000027074,0.42721260491538826
ENSMUSG00000027073,nan
ENSMUSG00000027071,1.684701759104231
ENSMUSG00000027067,-1.617610333745968
ENSMUSG00000033955,1.32490887575055
ENSMUSG00000044338,0.7207488072511057
ENSMUSG00000085135,0.09756985033583553
ENSMUSG00000075224,28.386995245521142
ENSMUSG00000085025,0.773331712802693
ENSMUSG00000075217,5.112757184841743
ENSMUSG00000044923,nan
ENSMUSG00000045392,1.141097630642621
ENSMUSG00000050772,1.8730515200878355
ENSMUSG00000068817,nan
ENSMUSG00000045225,nan
ENSMUSG00000025314,0.7070327872281259
ENSMUSG00000085471,2.0612326920878967
ENSMUSG00000051329,1.1471476657501654
ENSMUSG00000008200,-1.4165607951729289
ENSMUSG00000040812,1.0435464120179223
ENSMUSG00000027282,-1.1990195527146172
ENSMUSG00000040794,1.3160249365033008
ENSMUSG00000005510,-0.7901316668253914
ENSMUSG00000005505,0.11143623602317869
ENSMUSG00000005506,2.915463715504468
ENSMUSG00000002104,-0.6923408264341148
ENSMUSG00000002102,-0.6746774972227282
ENSMUSG00000002105,0.771383309372066
ENSMUSG00000002111,0.5096268324057145
ENSMUSG00000002100,-1.721070232174837
ENSMUSG00000040687,0.9331792516562553
ENSMUSG00000002108,-0.07075560836904478
ENSMUSG00000002103,-0.25760309953996674
ENSMUSG00000002109,-0.015416019485125276
ENSMUSG00000097868,-1.1402498394596654
ENSMUSG00000097317,1.047449408411756
ENSMUSG00000027257,1.3230497800052072
ENSMUSG00000027255,-1.008133976731641
ENSMUSG00000040591,-0.877885824450323
ENSMUSG00000027253,2.1057772266953356
ENSMUSG00000040549,-0.56147853319206
ENSMUSG00000027249,-0.010407686899489331
ENSMUSG00000075040,-0.5257672113807756
ENSMUSG00000027247,-1.0550242241259287
ENSMUSG00000027244,-1.577200448776857
ENSMUSG00000027243,-0.14999903273630535
ENSMUSG00000040506,-0.6655900933406568
ENSMUSG00000040495,-0.687593984283289
ENSMUSG00000027239,7.420962045374855
ENSMUSG00000040479,5.194580543070377
ENSMUSG00000027230,-0.8509291626357346
ENSMUSG00000087018,-1.2652562694384988
ENSMUSG00000058318,1.4118516371175822
ENSMUSG00000040434,-0.6838868817469971
ENSMUSG00000027222,-1.6983837020812083
ENSMUSG00000044916,-0.854327758374154
ENSMUSG00000027223,0.4985768409984818
ENSMUSG00000068742,1.3884406281293409
ENSMUSG00000049922,-0.2603501862817575
ENSMUSG00000085261,0.21042298908402385
ENSMUSG00000027221,3.974115135131174
ENSMUSG00000027220,1.197617795966447
ENSMUSG00000075028,-1.0443621987530805
ENSMUSG00000075027,-1.1768783118981256
ENSMUSG00000068735,7.847859188973989
ENSMUSG00000027217,4.853266966953615
ENSMUSG00000027215,22.01194650317503
ENSMUSG00000040310,3.2628558285036693
ENSMUSG00000027198,-0.6560034277653718
ENSMUSG00000040272,-1.0096385479240024
ENSMUSG00000075023,0.40535257977722217
ENSMUSG00000087006,6.937230083419662
ENSMUSG00000040174,-1.3051272119184034
ENSMUSG00000027195,-0.5675311552673707
ENSMUSG00000075020,-0.2411136838871822
ENSMUSG00000027194,-2.1468745013209007
ENSMUSG00000027193,-0.3182201782143928
ENSMUSG00000050587,2.4545800882944713
ENSMUSG00000027165,-0.6569511817828216
ENSMUSG00000032864,nan
ENSMUSG00000061311,1.4739440552060874
ENSMUSG00000027164,1.8266382870349935
ENSMUSG00000032841,8.630721005411129
ENSMUSG00000027163,-0.3009560311418349
ENSMUSG00000048058,2.724334481103454
ENSMUSG00000085417,nan
ENSMUSG00000085110,nan
ENSMUSG00000027189,-0.29589094632605567
ENSMUSG00000075012,0.9901621044953397
ENSMUSG00000027188,10.655160766693083
ENSMUSG00000005089,1.187171592102537
ENSMUSG00000005087,3.636826264297262
ENSMUSG00000010914,-0.029305704845811048
ENSMUSG00000010911,-0.4866675057488163
ENSMUSG00000086957,0.7082983114584647
ENSMUSG00000012350,nan
ENSMUSG00000087278,nan
ENSMUSG00000070794,1.759815550371001
ENSMUSG00000027186,1.7311034272639425
ENSMUSG00000027187,1.3750275330714545
ENSMUSG00000032724,2.727625909816329
ENSMUSG00000027185,-0.3793945791197468
ENSMUSG00000027184,-0.8451389849584158
ENSMUSG00000084756,nan
ENSMUSG00000032698,2.2412685967536863
ENSMUSG00000046085,0.4233632787713734
ENSMUSG00000027180,-1.0074105735757817
ENSMUSG00000078091,-1.2906480591694187
ENSMUSG00000068686,-1.2565843805270311
ENSMUSG00000032679,39.702049294859094
ENSMUSG00000032671,-0.9530906738474306
ENSMUSG00000068373,1.9618950549203318
ENSMUSG00000087473,-0.9315814424673508
ENSMUSG00000027177,-1.2708991026700989
ENSMUSG00000027176,-0.2924178237161776
ENSMUSG00000027175,0.20745839403025895
ENSMUSG00000027173,-0.16473307521425062
ENSMUSG00000074994,1.1405483374941132
ENSMUSG00000027171,0.5989203969219975
ENSMUSG00000045106,-0.6871885243052782
ENSMUSG00000027170,-0.2278285328283167
ENSMUSG00000016458,nan
ENSMUSG00000055312,nan
ENSMUSG00000005973,2.960202580803398
ENSMUSG00000086029,7.094738245628794
ENSMUSG00000102424,0.7253618865282908
ENSMUSG00000027168,6.84224913445469
ENSMUSG00000027167,0.38754667491311984
ENSMUSG00000042670,-0.8538575360167998
ENSMUSG00000027166,1.7214028242833679
ENSMUSG00000087226,2.076120177134846
ENSMUSG00000016386,0.7433038378299005
ENSMUSG00000027122,-0.33624073238002333
ENSMUSG00000042604,7.892013280405581
ENSMUSG00000057234,-1.1060083089460155
ENSMUSG00000027115,-0.07405701110988616
ENSMUSG00000048482,5.9483623994699
ENSMUSG00000027162,-0.5687676834140359
ENSMUSG00000050199,1.1442401046399535
ENSMUSG00000027160,4.428782037140516
ENSMUSG00000041660,2.3111951085107463
ENSMUSG00000074971,0.5524314245884708
ENSMUSG00000041644,nan
ENSMUSG00000074968,5.068268694143734
ENSMUSG00000050808,0.48875464141479263
ENSMUSG00000094747,nan
ENSMUSG00000109528,nan
ENSMUSG00000027134,1.0754877778219247
ENSMUSG00000041358,-0.2151230840943466
ENSMUSG00000027133,-0.42341703303879824
ENSMUSG00000027130,7.636560246288878
ENSMUSG00000027131,-0.7654448372408849
ENSMUSG00000027132,0.033188654363608044
ENSMUSG00000055943,-0.8919325995581685
ENSMUSG00000074939,-0.6120823387497909
ENSMUSG00000003604,-0.4309197327823886
ENSMUSG00000057378,0.36156390238720065
ENSMUSG00000041255,0.8176100464001324
ENSMUSG00000044042,0.6859440296106012
ENSMUSG00000087106,nan
ENSMUSG00000074934,6.82376213048735
ENSMUSG00000023236,0.703870771501329
ENSMUSG00000041219,2.5325803209197777
ENSMUSG00000068615,-1.438984033501604
ENSMUSG00000068614,-0.946363511831182
ENSMUSG00000092397,-0.7467523003386243
ENSMUSG00000040383,-0.559949118077807
ENSMUSG00000040321,-0.583327292862597
ENSMUSG00000057147,-1.0548419359179226
ENSMUSG00000085222,nan
ENSMUSG00000085582,1.4650031927197436
ENSMUSG00000086735,nan
ENSMUSG00000040282,-0.6272127129610282
ENSMUSG00000027210,11.794517159566452
ENSMUSG00000086328,0.6074860680798334
ENSMUSG00000086308,-0.7739248009582845
ENSMUSG00000027355,-1.6990262071372648
ENSMUSG00000085316,-1.5912713968613688
ENSMUSG00000099470,-0.9119743577138614
ENSMUSG00000027351,-0.22620692688403268
ENSMUSG00000027349,0.3015335538844625
ENSMUSG00000027347,8.758805757976274
ENSMUSG00000040152,0.4053417270549952
ENSMUSG00000027344,2.614218412745145
ENSMUSG00000040133,-0.8005013941736389
ENSMUSG00000085889,-0.2876003555413009
ENSMUSG00000005102,-0.4717641107983481
ENSMUSG00000009549,0.006438978379565217
ENSMUSG00000040093,1.085962192378395
ENSMUSG00000040084,-0.6813229027016932
ENSMUSG00000074923,4.451409873291338
ENSMUSG00000078137,5.45873840212431
ENSMUSG00000040061,-1.3610794607651617
ENSMUSG00000074918,1.553531510966635
ENSMUSG00000045838,-1.417625551482456
ENSMUSG00000040035,1.180703506836192
ENSMUSG00000027331,1.1701697174732726
ENSMUSG00000086421,0.5877349302396327
ENSMUSG00000027332,0.0378620846530535
ENSMUSG00000040007,0.0
ENSMUSG00000074916,0.7381736793058986
ENSMUSG00000039983,-0.3979919138373146
ENSMUSG00000027324,-0.40170625637314883
ENSMUSG00000027326,0.8514238082670079
ENSMUSG00000027323,-1.5384337680666054
ENSMUSG00000070730,-0.7678011538802948
ENSMUSG00000046814,-0.14463009412680075
ENSMUSG00000034278,-0.9786879721165812
ENSMUSG00000055926,-3.1583367059457816
ENSMUSG00000068580,-1.4328688253884005
ENSMUSG00000027317,nan
ENSMUSG00000027315,-0.7632028695409769
ENSMUSG00000034226,-0.9936215480611971
ENSMUSG00000034216,-1.0984529111890209
ENSMUSG00000027314,0.7392827571319148
ENSMUSG00000027313,-2.0428560520873678
ENSMUSG00000034154,0.42414402782853755
ENSMUSG00000048647,-0.5097902420421393
ENSMUSG00000014077,-0.9269839541257334
ENSMUSG00000085438,3.334450778182529
ENSMUSG00000072980,-1.031915034654939
ENSMUSG00000027306,0.8223892824164986
ENSMUSG00000027305,-0.7882238135571353
ENSMUSG00000027304,0.040811541937370646
ENSMUSG00000027296,15.449747148693238
ENSMUSG00000027297,-0.5203068470246827
ENSMUSG00000034032,-1.6866611681847719
ENSMUSG00000027298,4.834618375907241
ENSMUSG00000033943,-0.0019545335358661067
ENSMUSG00000033902,0.5905250662881913
ENSMUSG00000098789,-0.9068838218938325
ENSMUSG00000033852,nan
ENSMUSG00000027293,1.0848592052794013
ENSMUSG00000050211,-1.48539871264366
ENSMUSG00000070719,-0.20533946488440638
ENSMUSG00000046971,nan
ENSMUSG00000027291,0.10493251119171458
ENSMUSG00000033808,1.02649862628432
ENSMUSG00000062646,0.48479468448861446
ENSMUSG00000079110,2.776674692527721
ENSMUSG00000027288,0.6552677519116374
ENSMUSG00000027287,2.57630079891875
ENSMUSG00000027286,-0.4897340695053614
ENSMUSG00000027285,0.12111387200080756
ENSMUSG00000033705,0.2530511420421051
ENSMUSG00000027284,-1.1280595993906057
ENSMUSG00000090100,0.5909427234031207
ENSMUSG00000027272,-0.4252274343532703
ENSMUSG00000054484,-0.9295653857523616
ENSMUSG00000023572,-0.4065407008570181
ENSMUSG00000023216,-0.7502101283556605
ENSMUSG00000074890,-1.1155002298112429
ENSMUSG00000027259,-0.34739018249819775
ENSMUSG00000050619,-0.5198916197010565
ENSMUSG00000027263,-1.1890256753498094
ENSMUSG00000043909,-0.5563366516674517
ENSMUSG00000027254,-0.16882122468064664
ENSMUSG00000087704,nan
ENSMUSG00000033526,-0.004852508646586382
ENSMUSG00000000308,1.8365685744448892
ENSMUSG00000033498,-1.4375617296516834
ENSMUSG00000033486,0.00055831596227885
ENSMUSG00000027248,-1.1671369035290828
ENSMUSG00000027246,nan
ENSMUSG00000046110,-1.9032731610576803
ENSMUSG00000074884,-1.4247528628354666
ENSMUSG00000027245,-0.5852215764658173
ENSMUSG00000048222,-1.0246274737873535
ENSMUSG00000068479,-0.6150764599661451
ENSMUSG00000027242,0.35961499887317955
ENSMUSG00000027238,0.9299466906803435
ENSMUSG00000086913,-0.3334955093267251
ENSMUSG00000060227,-1.0856310598069097
ENSMUSG00000074881,-1.561820849482614
ENSMUSG00000033411,-1.307559276198887
ENSMUSG00000027236,-0.7580928276365386
ENSMUSG00000033396,12.358405913459054
ENSMUSG00000027233,5.793387773017622
ENSMUSG00000060802,5.894790535503151
ENSMUSG00000033368,nan
ENSMUSG00000027227,-0.5977235004770721
ENSMUSG00000068452,nan
ENSMUSG00000027224,nan
ENSMUSG00000033268,-1.6181615644565963
ENSMUSG00000033256,2.0718748154486324
ENSMUSG00000027219,-0.9979114828587491
ENSMUSG00000079071,0.1162800991232692
ENSMUSG00000027199,25.097308126537964
ENSMUSG00000033213,-0.5443983664460039
ENSMUSG00000005802,0.5226353544357267
ENSMUSG00000085633,nan
ENSMUSG00000005804,-0.6123050563922298
ENSMUSG00000005803,0.25182470355377795
ENSMUSG00000027200,4.0674991764119595
ENSMUSG00000085496,nan
ENSMUSG00000035183,-0.8632360671086593
ENSMUSG00000027201,-0.7839862729982433
ENSMUSG00000074872,4.423103803496482
ENSMUSG00000027202,-4.189888997568485
ENSMUSG00000086416,-0.7769714423741116
ENSMUSG00000027203,1.4000049568400326
ENSMUSG00000027204,3.3737782506085803
ENSMUSG00000053615,2.91252530374798
ENSMUSG00000068394,-0.4287971920551979
ENSMUSG00000035109,-0.33364052815071277
ENSMUSG00000091337,-0.3008481640078474
ENSMUSG00000035093,5.064467931243062
ENSMUSG00000027206,-1.2475214321872197
ENSMUSG00000027207,5.64414584062283
ENSMUSG00000027209,-0.17428588270725273
ENSMUSG00000027208,-0.20843326599954917
ENSMUSG00000023330,-1.4235548410208312
ENSMUSG00000060131,15.756599645975381
ENSMUSG00000097458,-0.7658006009934496
ENSMUSG00000027359,-0.9746502938210058
ENSMUSG00000027360,24.04179621242864
ENSMUSG00000027361,4.081718092058666
ENSMUSG00000098024,-1.3965885020071274
ENSMUSG00000027363,-1.0523786331479625
ENSMUSG00000027364,-1.264487166862696
ENSMUSG00000027365,7.895661732676811
ENSMUSG00000027366,0.3630940857491885
ENSMUSG00000001998,-1.278615564848356
ENSMUSG00000001999,-0.8803520196351565
ENSMUSG00000034906,1.262355779232038
ENSMUSG00000074825,2.3276970390404004
ENSMUSG00000044145,0.9251891791027822
ENSMUSG00000003660,-0.7969086954023102
ENSMUSG00000003662,-1.0830345313370826
ENSMUSG00000034850,0.5334991031444763
ENSMUSG00000027367,0.20127018855061996
ENSMUSG00000027368,-1.4852126691432403
ENSMUSG00000058620,1.0176334492070709
ENSMUSG00000046338,-0.7180050247903097
ENSMUSG00000027371,4.974478888473521
ENSMUSG00000079056,2.562936508177291
ENSMUSG00000027376,-0.7337082938689832
ENSMUSG00000034800,-1.3496813192609936
ENSMUSG00000027374,-1.6402679740896418
ENSMUSG00000027375,56.28175746854413
ENSMUSG00000027377,5.390333771353927
ENSMUSG00000027378,0.31037301664379435
ENSMUSG00000051319,-0.8092555850343688
ENSMUSG00000027379,-1.144941898511773
ENSMUSG00000027380,nan
ENSMUSG00000027381,0.0547815495231462
ENSMUSG00000074813,-0.08730965812801729
ENSMUSG00000079053,-1.0913322947615878
ENSMUSG00000014355,-1.0277405233816614
ENSMUSG00000014361,2.6081506540831083
ENSMUSG00000014353,-0.25148982600448727
ENSMUSG00000027386,1.4565080566408033
ENSMUSG00000027387,-1.5098904206185184
ENSMUSG00000074807,-0.3861768262777681
ENSMUSG00000042851,1.320946268456903
ENSMUSG00000027394,3.060983465835527
ENSMUSG00000027395,-0.5841437111994436
ENSMUSG00000037938,5.948334326207572
ENSMUSG00000084826,-0.11871122863447267
ENSMUSG00000086652,1.331984705176376
ENSMUSG00000027397,-0.3711735469488699
ENSMUSG00000056738,1.2915797259825268
ENSMUSG00000048327,0.5223750194310544
ENSMUSG00000027399,2.423804966234626
ENSMUSG00000027398,0.3281013379420388
ENSMUSG00000074805,4.302505143800149
ENSMUSG00000037902,1.839297686171218
ENSMUSG00000027400,18.388180274614346
ENSMUSG00000037885,0.006453867655260538
ENSMUSG00000100255,0.19685242262996458
ENSMUSG00000027401,-0.9800221666005037
ENSMUSG00000027403,0.049434142767225485
ENSMUSG00000027404,-0.6471867397450204
ENSMUSG00000060332,nan
ENSMUSG00000027405,-1.1931865873160563
ENSMUSG00000027406,-0.3461210542505458
ENSMUSG00000053552,-0.7729717659609007
ENSMUSG00000027408,0.38435569731151664
ENSMUSG00000037773,-0.9900022952224158
ENSMUSG00000027411,-0.7833941787822023
ENSMUSG00000027303,-1.1032601798049277
ENSMUSG00000060029,nan
ENSMUSG00000037740,-0.4003666167815635
ENSMUSG00000027301,5778.502804754965
ENSMUSG00000037727,908.3212624517078
ENSMUSG00000027300,-0.45267834743257673
ENSMUSG00000079043,-0.8533808320021707
ENSMUSG00000037703,1.7809591795310757
